sample_id,sequence_id,frame_id,split,representation,image_path,label_path
2019-09-16-12-58-42_000426,2019-09-16-12-58-42,000426,train,range_angle,images/2019-09-16-12-58-42/000426.png,labels/2019-09-16-12-58-42/000426.txt
2019-09-16-12-58-42_000427,2019-09-16-12-58-42,000427,train,range_angle,images/2019-09-16-12-58-42/000427.png,labels/2019-09-16-12-58-42/000427.txt
2019-09-16-12-58-42_000428,2019-09-16-12-58-42,000428,train,range_angle,images/2019-09-16-12-58-42/000428.png,labels/2019-09-16-12-58-42/000428.txt
2019-09-16-12-58-42_000429,2019-09-16-12-58-42,000429,train,range_angle,images/2019-09-16-12-58-42/000429.png,labels/2019-09-16-12-58-42/000429.txt
2019-09-16-12-58-42_000430,2019-09-16-12-58-42,000430,train,range_angle,images/2019-09-16-12-58-42/000430.png,labels/2019-09-16-12-58-42/000430.txt
2019-09-16-12-58-42_000431,2019-09-16-12-58-42,000431,train,range_angle,images/2019-09-16-12-58-42/000431.png,labels/2019-09-16-12-58-42/000431.txt
2019-09-16-12-58-42_000432,2019-09-16-12-58-42,000432,train,range_angle,images/2019-09-16-12-58-42/000432.png,labels/2019-09-16-12-58-42/000432.txt
2019-09-16-12-58-42_000433,2019-09-16-12-58-42,000433,train,range_angle,images/2019-09-16-12-58-42/000433.png,labels/2019-09-16-12-58-42/000433.txt
2019-09-16-12-58-42_000434,2019-09-16-12-58-42,000434,train,range_angle,images/2019-09-16-12-58-42/000434.png,labels/2019-09-16-12-58-42/000434.txt
2019-09-16-12-58-42_000435,2019-09-16-12-58-42,000435,train,range_angle,images/2019-09-16-12-58-42/000435.png,labels/2019-09-16-12-58-42/000435.txt
2019-09-16-12-58-42_000436,2019-09-16-12-58-42,000436,train,range_angle,images/2019-09-16-12-58-42/000436.png,labels/2019-09-16-12-58-42/000436.txt
2019-09-16-12-58-42_000437,2019-09-16-12-58-42,000437,train,range_angle,images/2019-09-16-12-58-42/000437.png,labels/2019-09-16-12-58-42/000437.txt
2019-09-16-12-58-42_000438,2019-09-16-12-58-42,000438,train,range_angle,images/2019-09-16-12-58-42/000438.png,labels/2019-09-16-12-58-42/000438.txt
2019-09-16-12-58-42_000439,2019-09-16-12-58-42,000439,train,range_angle,images/2019-09-16-12-58-42/000439.png,labels/2019-09-16-12-58-42/000439.txt
2019-09-16-12-58-42_000440,2019-09-16-12-58-42,000440,train,range_angle,images/2019-09-16-12-58-42/000440.png,labels/2019-09-16-12-58-42/000440.txt
2019-09-16-12-58-42_000441,2019-09-16-12-58-42,000441,train,range_angle,images/2019-09-16-12-58-42/000441.png,labels/2019-09-16-12-58-42/000441.txt
2019-09-16-12-58-42_000442,2019-09-16-12-58-42,000442,train,range_angle,images/2019-09-16-12-58-42/000442.png,labels/2019-09-16-12-58-42/000442.txt
2019-09-16-12-58-42_000443,2019-09-16-12-58-42,000443,train,range_angle,images/2019-09-16-12-58-42/000443.png,labels/2019-09-16-12-58-42/000443.txt
2019-09-16-12-58-42_000444,2019-09-16-12-58-42,000444,train,range_angle,images/2019-09-16-12-58-42/000444.png,labels/2019-09-16-12-58-42/000444.txt
2019-09-16-12-58-42_000445,2019-09-16-12-58-42,000445,train,range_angle,images/2019-09-16-12-58-42/000445.png,labels/2019-09-16-12-58-42/000445.txt
2019-09-16-12-58-42_000446,2019-09-16-12-58-42,000446,train,range_angle,images/2019-09-16-12-58-42/000446.png,labels/2019-09-16-12-58-42/000446.txt
2019-09-16-12-58-42_000447,2019-09-16-12-58-42,000447,train,range_angle,images/2019-09-16-12-58-42/000447.png,labels/2019-09-16-12-58-42/000447.txt
2019-09-16-12-58-42_000448,2019-09-16-12-58-42,000448,train,range_angle,images/2019-09-16-12-58-42/000448.png,labels/2019-09-16-12-58-42/000448.txt
2019-09-16-12-58-42_000449,2019-09-16-12-58-42,000449,train,range_angle,images/2019-09-16-12-58-42/000449.png,labels/2019-09-16-12-58-42/000449.txt
2019-09-16-12-58-42_000450,2019-09-16-12-58-42,000450,train,range_angle,images/2019-09-16-12-58-42/000450.png,labels/2019-09-16-12-58-42/000450.txt
2019-09-16-12-58-42_000451,2019-09-16-12-58-42,000451,train,range_angle,images/2019-09-16-12-58-42/000451.png,labels/2019-09-16-12-58-42/000451.txt
2019-09-16-12-58-42_000452,2019-09-16-12-58-42,000452,train,range_angle,images/2019-09-16-12-58-42/000452.png,labels/2019-09-16-12-58-42/000452.txt
2019-09-16-12-58-42_000453,2019-09-16-12-58-42,000453,train,range_angle,images/2019-09-16-12-58-42/000453.png,labels/2019-09-16-12-58-42/000453.txt
2019-09-16-12-58-42_000454,2019-09-16-12-58-42,000454,train,range_angle,images/2019-09-16-12-58-42/000454.png,labels/2019-09-16-12-58-42/000454.txt
2019-09-16-12-58-42_000455,2019-09-16-12-58-42,000455,train,range_angle,images/2019-09-16-12-58-42/000455.png,labels/2019-09-16-12-58-42/000455.txt
2019-09-16-12-58-42_000456,2019-09-16-12-58-42,000456,train,range_angle,images/2019-09-16-12-58-42/000456.png,labels/2019-09-16-12-58-42/000456.txt
2019-09-16-12-58-42_000457,2019-09-16-12-58-42,000457,train,range_angle,images/2019-09-16-12-58-42/000457.png,labels/2019-09-16-12-58-42/000457.txt
2019-09-16-12-58-42_000458,2019-09-16-12-58-42,000458,train,range_angle,images/2019-09-16-12-58-42/000458.png,labels/2019-09-16-12-58-42/000458.txt
2019-09-16-12-58-42_000459,2019-09-16-12-58-42,000459,train,range_angle,images/2019-09-16-12-58-42/000459.png,labels/2019-09-16-12-58-42/000459.txt
2019-09-16-12-58-42_000460,2019-09-16-12-58-42,000460,train,range_angle,images/2019-09-16-12-58-42/000460.png,labels/2019-09-16-12-58-42/000460.txt
2019-09-16-12-58-42_000461,2019-09-16-12-58-42,000461,train,range_angle,images/2019-09-16-12-58-42/000461.png,labels/2019-09-16-12-58-42/000461.txt
2019-09-16-12-58-42_000462,2019-09-16-12-58-42,000462,train,range_angle,images/2019-09-16-12-58-42/000462.png,labels/2019-09-16-12-58-42/000462.txt
2019-09-16-12-58-42_000463,2019-09-16-12-58-42,000463,train,range_angle,images/2019-09-16-12-58-42/000463.png,labels/2019-09-16-12-58-42/000463.txt
2019-09-16-12-58-42_000464,2019-09-16-12-58-42,000464,train,range_angle,images/2019-09-16-12-58-42/000464.png,labels/2019-09-16-12-58-42/000464.txt
2019-09-16-12-58-42_000465,2019-09-16-12-58-42,000465,train,range_angle,images/2019-09-16-12-58-42/000465.png,labels/2019-09-16-12-58-42/000465.txt
2019-09-16-12-58-42_000466,2019-09-16-12-58-42,000466,train,range_angle,images/2019-09-16-12-58-42/000466.png,labels/2019-09-16-12-58-42/000466.txt
2019-09-16-12-58-42_000467,2019-09-16-12-58-42,000467,train,range_angle,images/2019-09-16-12-58-42/000467.png,labels/2019-09-16-12-58-42/000467.txt
2019-09-16-12-58-42_000468,2019-09-16-12-58-42,000468,train,range_angle,images/2019-09-16-12-58-42/000468.png,labels/2019-09-16-12-58-42/000468.txt
2019-09-16-12-58-42_000469,2019-09-16-12-58-42,000469,train,range_angle,images/2019-09-16-12-58-42/000469.png,labels/2019-09-16-12-58-42/000469.txt
2019-09-16-12-58-42_000470,2019-09-16-12-58-42,000470,train,range_angle,images/2019-09-16-12-58-42/000470.png,labels/2019-09-16-12-58-42/000470.txt
2019-09-16-12-58-42_000471,2019-09-16-12-58-42,000471,train,range_angle,images/2019-09-16-12-58-42/000471.png,labels/2019-09-16-12-58-42/000471.txt
2019-09-16-12-58-42_000472,2019-09-16-12-58-42,000472,train,range_angle,images/2019-09-16-12-58-42/000472.png,labels/2019-09-16-12-58-42/000472.txt
2019-09-16-12-58-42_000473,2019-09-16-12-58-42,000473,train,range_angle,images/2019-09-16-12-58-42/000473.png,labels/2019-09-16-12-58-42/000473.txt
2019-09-16-12-58-42_000474,2019-09-16-12-58-42,000474,train,range_angle,images/2019-09-16-12-58-42/000474.png,labels/2019-09-16-12-58-42/000474.txt
2019-09-16-12-58-42_000475,2019-09-16-12-58-42,000475,train,range_angle,images/2019-09-16-12-58-42/000475.png,labels/2019-09-16-12-58-42/000475.txt
2019-09-16-12-58-42_000476,2019-09-16-12-58-42,000476,train,range_angle,images/2019-09-16-12-58-42/000476.png,labels/2019-09-16-12-58-42/000476.txt
2019-09-16-12-58-42_000477,2019-09-16-12-58-42,000477,train,range_angle,images/2019-09-16-12-58-42/000477.png,labels/2019-09-16-12-58-42/000477.txt
2019-09-16-12-58-42_000478,2019-09-16-12-58-42,000478,train,range_angle,images/2019-09-16-12-58-42/000478.png,labels/2019-09-16-12-58-42/000478.txt
2019-09-16-12-58-42_000479,2019-09-16-12-58-42,000479,train,range_angle,images/2019-09-16-12-58-42/000479.png,labels/2019-09-16-12-58-42/000479.txt
2019-09-16-12-58-42_000480,2019-09-16-12-58-42,000480,train,range_angle,images/2019-09-16-12-58-42/000480.png,labels/2019-09-16-12-58-42/000480.txt
2019-09-16-12-58-42_000481,2019-09-16-12-58-42,000481,train,range_angle,images/2019-09-16-12-58-42/000481.png,labels/2019-09-16-12-58-42/000481.txt
2019-09-16-12-58-42_000482,2019-09-16-12-58-42,000482,train,range_angle,images/2019-09-16-12-58-42/000482.png,labels/2019-09-16-12-58-42/000482.txt
2019-09-16-12-58-42_000483,2019-09-16-12-58-42,000483,train,range_angle,images/2019-09-16-12-58-42/000483.png,labels/2019-09-16-12-58-42/000483.txt
2019-09-16-12-58-42_000484,2019-09-16-12-58-42,000484,train,range_angle,images/2019-09-16-12-58-42/000484.png,labels/2019-09-16-12-58-42/000484.txt
2019-09-16-12-58-42_000485,2019-09-16-12-58-42,000485,train,range_angle,images/2019-09-16-12-58-42/000485.png,labels/2019-09-16-12-58-42/000485.txt
2019-09-16-12-58-42_000486,2019-09-16-12-58-42,000486,train,range_angle,images/2019-09-16-12-58-42/000486.png,labels/2019-09-16-12-58-42/000486.txt
2019-09-16-12-58-42_000487,2019-09-16-12-58-42,000487,train,range_angle,images/2019-09-16-12-58-42/000487.png,labels/2019-09-16-12-58-42/000487.txt
2019-09-16-12-58-42_000488,2019-09-16-12-58-42,000488,train,range_angle,images/2019-09-16-12-58-42/000488.png,labels/2019-09-16-12-58-42/000488.txt
2019-09-16-12-58-42_000489,2019-09-16-12-58-42,000489,train,range_angle,images/2019-09-16-12-58-42/000489.png,labels/2019-09-16-12-58-42/000489.txt
2019-09-16-12-58-42_000490,2019-09-16-12-58-42,000490,train,range_angle,images/2019-09-16-12-58-42/000490.png,labels/2019-09-16-12-58-42/000490.txt
2019-09-16-12-58-42_000491,2019-09-16-12-58-42,000491,train,range_angle,images/2019-09-16-12-58-42/000491.png,labels/2019-09-16-12-58-42/000491.txt
2019-09-16-12-58-42_000492,2019-09-16-12-58-42,000492,train,range_angle,images/2019-09-16-12-58-42/000492.png,labels/2019-09-16-12-58-42/000492.txt
2019-09-16-12-58-42_000493,2019-09-16-12-58-42,000493,train,range_angle,images/2019-09-16-12-58-42/000493.png,labels/2019-09-16-12-58-42/000493.txt
2019-09-16-12-58-42_000494,2019-09-16-12-58-42,000494,train,range_angle,images/2019-09-16-12-58-42/000494.png,labels/2019-09-16-12-58-42/000494.txt
2019-09-16-12-58-42_000495,2019-09-16-12-58-42,000495,train,range_angle,images/2019-09-16-12-58-42/000495.png,labels/2019-09-16-12-58-42/000495.txt
2019-09-16-12-58-42_000496,2019-09-16-12-58-42,000496,train,range_angle,images/2019-09-16-12-58-42/000496.png,labels/2019-09-16-12-58-42/000496.txt
2019-09-16-12-58-42_000497,2019-09-16-12-58-42,000497,train,range_angle,images/2019-09-16-12-58-42/000497.png,labels/2019-09-16-12-58-42/000497.txt
2019-09-16-12-58-42_000498,2019-09-16-12-58-42,000498,train,range_angle,images/2019-09-16-12-58-42/000498.png,labels/2019-09-16-12-58-42/000498.txt
2019-09-16-12-58-42_000499,2019-09-16-12-58-42,000499,train,range_angle,images/2019-09-16-12-58-42/000499.png,labels/2019-09-16-12-58-42/000499.txt
2019-09-16-12-58-42_000500,2019-09-16-12-58-42,000500,train,range_angle,images/2019-09-16-12-58-42/000500.png,labels/2019-09-16-12-58-42/000500.txt
2019-09-16-12-58-42_000501,2019-09-16-12-58-42,000501,train,range_angle,images/2019-09-16-12-58-42/000501.png,labels/2019-09-16-12-58-42/000501.txt
2019-09-16-12-58-42_000502,2019-09-16-12-58-42,000502,train,range_angle,images/2019-09-16-12-58-42/000502.png,labels/2019-09-16-12-58-42/000502.txt
2019-09-16-12-58-42_000503,2019-09-16-12-58-42,000503,train,range_angle,images/2019-09-16-12-58-42/000503.png,labels/2019-09-16-12-58-42/000503.txt
2019-09-16-12-58-42_000504,2019-09-16-12-58-42,000504,train,range_angle,images/2019-09-16-12-58-42/000504.png,labels/2019-09-16-12-58-42/000504.txt
2019-09-16-12-58-42_000505,2019-09-16-12-58-42,000505,train,range_angle,images/2019-09-16-12-58-42/000505.png,labels/2019-09-16-12-58-42/000505.txt
2019-09-16-12-58-42_000506,2019-09-16-12-58-42,000506,train,range_angle,images/2019-09-16-12-58-42/000506.png,labels/2019-09-16-12-58-42/000506.txt
2019-09-16-12-58-42_000507,2019-09-16-12-58-42,000507,train,range_angle,images/2019-09-16-12-58-42/000507.png,labels/2019-09-16-12-58-42/000507.txt
2019-09-16-12-58-42_000508,2019-09-16-12-58-42,000508,train,range_angle,images/2019-09-16-12-58-42/000508.png,labels/2019-09-16-12-58-42/000508.txt
2019-09-16-12-58-42_000509,2019-09-16-12-58-42,000509,train,range_angle,images/2019-09-16-12-58-42/000509.png,labels/2019-09-16-12-58-42/000509.txt
2019-09-16-12-58-42_000510,2019-09-16-12-58-42,000510,train,range_angle,images/2019-09-16-12-58-42/000510.png,labels/2019-09-16-12-58-42/000510.txt
2019-09-16-12-58-42_000511,2019-09-16-12-58-42,000511,train,range_angle,images/2019-09-16-12-58-42/000511.png,labels/2019-09-16-12-58-42/000511.txt
2019-09-16-12-58-42_000512,2019-09-16-12-58-42,000512,train,range_angle,images/2019-09-16-12-58-42/000512.png,labels/2019-09-16-12-58-42/000512.txt
2019-09-16-12-58-42_000513,2019-09-16-12-58-42,000513,train,range_angle,images/2019-09-16-12-58-42/000513.png,labels/2019-09-16-12-58-42/000513.txt
2019-09-16-12-58-42_000514,2019-09-16-12-58-42,000514,train,range_angle,images/2019-09-16-12-58-42/000514.png,labels/2019-09-16-12-58-42/000514.txt
2019-09-16-12-58-42_000515,2019-09-16-12-58-42,000515,train,range_angle,images/2019-09-16-12-58-42/000515.png,labels/2019-09-16-12-58-42/000515.txt
2019-09-16-12-58-42_000516,2019-09-16-12-58-42,000516,train,range_angle,images/2019-09-16-12-58-42/000516.png,labels/2019-09-16-12-58-42/000516.txt
2019-09-16-12-58-42_000517,2019-09-16-12-58-42,000517,train,range_angle,images/2019-09-16-12-58-42/000517.png,labels/2019-09-16-12-58-42/000517.txt
2019-09-16-12-58-42_000518,2019-09-16-12-58-42,000518,train,range_angle,images/2019-09-16-12-58-42/000518.png,labels/2019-09-16-12-58-42/000518.txt
2019-09-16-12-58-42_000519,2019-09-16-12-58-42,000519,train,range_angle,images/2019-09-16-12-58-42/000519.png,labels/2019-09-16-12-58-42/000519.txt
2019-09-16-12-58-42_000520,2019-09-16-12-58-42,000520,train,range_angle,images/2019-09-16-12-58-42/000520.png,labels/2019-09-16-12-58-42/000520.txt
2019-09-16-12-58-42_000521,2019-09-16-12-58-42,000521,train,range_angle,images/2019-09-16-12-58-42/000521.png,labels/2019-09-16-12-58-42/000521.txt
2019-09-16-12-58-42_000522,2019-09-16-12-58-42,000522,train,range_angle,images/2019-09-16-12-58-42/000522.png,labels/2019-09-16-12-58-42/000522.txt
2019-09-16-12-58-42_000523,2019-09-16-12-58-42,000523,train,range_angle,images/2019-09-16-12-58-42/000523.png,labels/2019-09-16-12-58-42/000523.txt
2019-09-16-12-58-42_000524,2019-09-16-12-58-42,000524,train,range_angle,images/2019-09-16-12-58-42/000524.png,labels/2019-09-16-12-58-42/000524.txt
2019-09-16-12-58-42_000525,2019-09-16-12-58-42,000525,train,range_angle,images/2019-09-16-12-58-42/000525.png,labels/2019-09-16-12-58-42/000525.txt
2019-09-16-12-58-42_000526,2019-09-16-12-58-42,000526,train,range_angle,images/2019-09-16-12-58-42/000526.png,labels/2019-09-16-12-58-42/000526.txt
2019-09-16-12-58-42_000527,2019-09-16-12-58-42,000527,train,range_angle,images/2019-09-16-12-58-42/000527.png,labels/2019-09-16-12-58-42/000527.txt
2019-09-16-12-58-42_000528,2019-09-16-12-58-42,000528,train,range_angle,images/2019-09-16-12-58-42/000528.png,labels/2019-09-16-12-58-42/000528.txt
2019-09-16-12-58-42_000529,2019-09-16-12-58-42,000529,train,range_angle,images/2019-09-16-12-58-42/000529.png,labels/2019-09-16-12-58-42/000529.txt
2019-09-16-12-58-42_000530,2019-09-16-12-58-42,000530,train,range_angle,images/2019-09-16-12-58-42/000530.png,labels/2019-09-16-12-58-42/000530.txt
2019-09-16-12-58-42_000531,2019-09-16-12-58-42,000531,train,range_angle,images/2019-09-16-12-58-42/000531.png,labels/2019-09-16-12-58-42/000531.txt
2019-09-16-12-58-42_000532,2019-09-16-12-58-42,000532,train,range_angle,images/2019-09-16-12-58-42/000532.png,labels/2019-09-16-12-58-42/000532.txt
2019-09-16-12-58-42_000533,2019-09-16-12-58-42,000533,train,range_angle,images/2019-09-16-12-58-42/000533.png,labels/2019-09-16-12-58-42/000533.txt
2019-09-16-12-58-42_000534,2019-09-16-12-58-42,000534,train,range_angle,images/2019-09-16-12-58-42/000534.png,labels/2019-09-16-12-58-42/000534.txt
2019-09-16-12-58-42_000535,2019-09-16-12-58-42,000535,train,range_angle,images/2019-09-16-12-58-42/000535.png,labels/2019-09-16-12-58-42/000535.txt
2019-09-16-12-58-42_000536,2019-09-16-12-58-42,000536,train,range_angle,images/2019-09-16-12-58-42/000536.png,labels/2019-09-16-12-58-42/000536.txt
2019-09-16-12-58-42_000537,2019-09-16-12-58-42,000537,train,range_angle,images/2019-09-16-12-58-42/000537.png,labels/2019-09-16-12-58-42/000537.txt
2019-09-16-12-58-42_000538,2019-09-16-12-58-42,000538,train,range_angle,images/2019-09-16-12-58-42/000538.png,labels/2019-09-16-12-58-42/000538.txt
2019-09-16-12-58-42_000539,2019-09-16-12-58-42,000539,train,range_angle,images/2019-09-16-12-58-42/000539.png,labels/2019-09-16-12-58-42/000539.txt
2019-09-16-12-58-42_000540,2019-09-16-12-58-42,000540,train,range_angle,images/2019-09-16-12-58-42/000540.png,labels/2019-09-16-12-58-42/000540.txt
2019-09-16-12-58-42_000541,2019-09-16-12-58-42,000541,train,range_angle,images/2019-09-16-12-58-42/000541.png,labels/2019-09-16-12-58-42/000541.txt
2019-09-16-12-58-42_000542,2019-09-16-12-58-42,000542,train,range_angle,images/2019-09-16-12-58-42/000542.png,labels/2019-09-16-12-58-42/000542.txt
2019-09-16-12-58-42_000543,2019-09-16-12-58-42,000543,train,range_angle,images/2019-09-16-12-58-42/000543.png,labels/2019-09-16-12-58-42/000543.txt
2019-09-16-12-58-42_000544,2019-09-16-12-58-42,000544,train,range_angle,images/2019-09-16-12-58-42/000544.png,labels/2019-09-16-12-58-42/000544.txt
2019-09-16-12-58-42_000545,2019-09-16-12-58-42,000545,train,range_angle,images/2019-09-16-12-58-42/000545.png,labels/2019-09-16-12-58-42/000545.txt
2019-09-16-12-58-42_000546,2019-09-16-12-58-42,000546,train,range_angle,images/2019-09-16-12-58-42/000546.png,labels/2019-09-16-12-58-42/000546.txt
2019-09-16-12-58-42_000547,2019-09-16-12-58-42,000547,train,range_angle,images/2019-09-16-12-58-42/000547.png,labels/2019-09-16-12-58-42/000547.txt
2019-09-16-12-58-42_000548,2019-09-16-12-58-42,000548,train,range_angle,images/2019-09-16-12-58-42/000548.png,labels/2019-09-16-12-58-42/000548.txt
2019-09-16-12-58-42_000549,2019-09-16-12-58-42,000549,train,range_angle,images/2019-09-16-12-58-42/000549.png,labels/2019-09-16-12-58-42/000549.txt
2019-09-16-12-58-42_000550,2019-09-16-12-58-42,000550,train,range_angle,images/2019-09-16-12-58-42/000550.png,labels/2019-09-16-12-58-42/000550.txt
2019-09-16-12-58-42_000551,2019-09-16-12-58-42,000551,train,range_angle,images/2019-09-16-12-58-42/000551.png,labels/2019-09-16-12-58-42/000551.txt
2019-09-16-12-58-42_000552,2019-09-16-12-58-42,000552,train,range_angle,images/2019-09-16-12-58-42/000552.png,labels/2019-09-16-12-58-42/000552.txt
2019-09-16-12-58-42_000553,2019-09-16-12-58-42,000553,train,range_angle,images/2019-09-16-12-58-42/000553.png,labels/2019-09-16-12-58-42/000553.txt
2019-09-16-12-58-42_000554,2019-09-16-12-58-42,000554,train,range_angle,images/2019-09-16-12-58-42/000554.png,labels/2019-09-16-12-58-42/000554.txt
2019-09-16-12-58-42_000555,2019-09-16-12-58-42,000555,train,range_angle,images/2019-09-16-12-58-42/000555.png,labels/2019-09-16-12-58-42/000555.txt
2019-09-16-12-58-42_000556,2019-09-16-12-58-42,000556,train,range_angle,images/2019-09-16-12-58-42/000556.png,labels/2019-09-16-12-58-42/000556.txt
